2026-03-20 18:48:20.040 INFO  [background-preinit] [orchestration] traceId= requestId= o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.0.1.Final
2026-03-20 18:50:51.364 INFO  [http-nio-8082-exec-9] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:50:56.331 INFO  [http-nio-8082-exec-8] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:51:00.305 DEBUG [http-nio-8082-exec-10] [orchestration] traceId= requestId= c.s.l.o.client.MicroserviceClient - Calling microservice RPC to list autores
2026-03-20 18:51:00.325 DEBUG [boundedElastic-3] [orchestration] traceId= requestId= c.s.l.o.client.MicroserviceClient - Autores listing via RPC completed. size=1
2026-03-20 18:51:02.927 INFO  [http-nio-8082-exec-3] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:51:07.925 INFO  [http-nio-8082-exec-2] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:51:12.939 INFO  [http-nio-8082-exec-4] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:51:16.191 INFO  [http-nio-8082-exec-7] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=assun
2026-03-20 18:51:17.951 INFO  [http-nio-8082-exec-5] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=assun
2026-03-20 18:51:21.813 INFO  [http-nio-8082-exec-6] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=assunto
2026-03-20 18:51:22.912 INFO  [http-nio-8082-exec-9] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=assunto
2026-03-20 18:51:27.915 INFO  [http-nio-8082-exec-8] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=assunto
2026-03-20 18:51:32.914 INFO  [http-nio-8082-exec-10] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=assunto
2026-03-20 18:51:37.917 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:51:42.927 INFO  [http-nio-8082-exec-3] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:51:47.941 INFO  [http-nio-8082-exec-2] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:51:52.948 INFO  [http-nio-8082-exec-4] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:51:57.923 INFO  [http-nio-8082-exec-7] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:02.937 INFO  [http-nio-8082-exec-5] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:07.929 INFO  [http-nio-8082-exec-6] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:12.929 INFO  [http-nio-8082-exec-9] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:17.938 INFO  [http-nio-8082-exec-8] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:22.951 INFO  [http-nio-8082-exec-10] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:27.930 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:32.931 INFO  [http-nio-8082-exec-3] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:37.939 INFO  [http-nio-8082-exec-2] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:42.932 INFO  [http-nio-8082-exec-4] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:47.950 INFO  [http-nio-8082-exec-7] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:52.960 INFO  [http-nio-8082-exec-5] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:52:57.934 INFO  [http-nio-8082-exec-6] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:02.935 INFO  [http-nio-8082-exec-9] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:07.928 INFO  [http-nio-8082-exec-8] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:12.934 INFO  [http-nio-8082-exec-10] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:17.939 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:23.029 INFO  [http-nio-8082-exec-3] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:27.947 INFO  [http-nio-8082-exec-2] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:32.933 INFO  [http-nio-8082-exec-4] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:37.945 INFO  [http-nio-8082-exec-7] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:42.932 INFO  [http-nio-8082-exec-5] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:47.937 INFO  [http-nio-8082-exec-6] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:52.991 INFO  [http-nio-8082-exec-9] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:53:57.936 INFO  [http-nio-8082-exec-8] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:54:02.960 INFO  [http-nio-8082-exec-10] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:54:07.945 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:54:12.938 INFO  [http-nio-8082-exec-3] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 18:54:17.941 INFO  [http-nio-8082-exec-2] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 19:00:03.666 INFO  [http-nio-8082-exec-9] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=150, level=INFO, search=
2026-03-20 19:00:06.157 INFO  [http-nio-8082-exec-8] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=50, level=INFO, search=
2026-03-20 19:00:11.157 INFO  [http-nio-8082-exec-10] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=50, level=INFO, search=
2026-03-20 19:00:11.962 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=50, level=DEBUG, search=
2026-03-20 19:00:16.151 INFO  [http-nio-8082-exec-3] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=50, level=DEBUG, search=
2026-03-20 19:00:21.145 INFO  [http-nio-8082-exec-2] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=50, level=DEBUG, search=
2026-03-20 19:00:26.138 INFO  [http-nio-8082-exec-4] [orchestration] traceId= requestId= c.s.l.o.web.LogsController - Listing internal orchestration logs. limit=50, level=DEBUG, search=
2026-03-20 19:00:30.466 INFO  [SpringContextShutdownHook] [orchestration] traceId= requestId= o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-03-20 19:00:30.470 INFO  [tomcat-shutdown] [orchestration] traceId= requestId= o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-03-20 19:00:30.475 INFO  [SpringContextShutdownHook] [orchestration] traceId= requestId= o.s.a.r.l.DirectReplyToMessageListenerContainer - Successfully waited for consumers to finish.
2026-03-20 19:00:59.768 INFO  [background-preinit] [orchestration] traceId= requestId= o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.0.1.Final
2026-03-20 19:00:59.800 INFO  [restartedMain] [orchestration] traceId= requestId= c.s.l.o.OrchestrationApplication - Starting OrchestrationApplication using Java 25.0.2 with PID 606030 (/home/pc/Projetos/Teste Spassu/orchestration/target/classes started by pc in /home/pc/Projetos/Teste Spassu/orchestration)
2026-03-20 19:00:59.801 INFO  [restartedMain] [orchestration] traceId= requestId= c.s.l.o.OrchestrationApplication - The following 1 profile is active: "local"
2026-03-20 19:00:59.896 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.v.c.e.LeaseAwareVaultPropertySource - Vault location [secret/spassu/orchestration/local] not resolvable: Not found
2026-03-20 19:00:59.897 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.v.c.e.LeaseAwareVaultPropertySource - Vault location [secret/application/local] not resolvable: Not found
2026-03-20 19:00:59.900 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-03-20 19:00:59.900 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-03-20 19:01:02.056 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.cloud.context.scope.GenericScope - BeanFactory id=bf52aae9-5ef9-3fbd-a1eb-42448acc4f8a
2026-03-20 19:01:02.800 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8082 (http)
2026-03-20 19:01:02.821 INFO  [restartedMain] [orchestration] traceId= requestId= o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2026-03-20 19:01:02.824 INFO  [restartedMain] [orchestration] traceId= requestId= o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-03-20 19:01:02.825 INFO  [restartedMain] [orchestration] traceId= requestId= o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.18]
2026-03-20 19:01:02.914 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 3013 ms
2026-03-20 19:01:04.601 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.b.a.e.web.EndpointLinksResolver - Exposing 4 endpoints beneath base path '/actuator'
2026-03-20 19:01:04.676 INFO  [restartedMain] [orchestration] traceId= requestId= o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8082"]
2026-03-20 19:01:04.686 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 8082 (http) with context path '/'
2026-03-20 19:01:04.704 INFO  [restartedMain] [orchestration] traceId= requestId= c.s.l.o.OrchestrationApplication - Started OrchestrationApplication in 11.999 seconds (process running for 14.327)
2026-03-20 19:01:05.095 WARN  [restartedMain] [orchestration] traceId= requestId= o.s.c.events.SpringDocAppInitializer - SpringDoc /v3/api-docs endpoint is enabled by default. To disable it in production, set the property 'springdoc.api-docs.enabled=false'
2026-03-20 19:01:08.486 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-20 19:01:08.486 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-03-20 19:01:08.491 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2026-03-20 19:09:21.722 INFO  [background-preinit] [orchestration] traceId= requestId= o.h.validator.internal.util.Version - HV000001: Hibernate Validator 9.0.1.Final
2026-03-20 19:09:21.732 INFO  [restartedMain] [orchestration] traceId= requestId= c.s.l.o.OrchestrationApplication - Starting OrchestrationApplication using Java 25.0.2 with PID 618455 (/home/pc/Projetos/Teste Spassu/orchestration/target/classes started by pc in /home/pc/Projetos/Teste Spassu/orchestration)
2026-03-20 19:09:21.734 INFO  [restartedMain] [orchestration] traceId= requestId= c.s.l.o.OrchestrationApplication - The following 1 profile is active: "local"
2026-03-20 19:09:21.839 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.v.c.e.LeaseAwareVaultPropertySource - Vault location [secret/spassu/orchestration/local] not resolvable: Not found
2026-03-20 19:09:21.842 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.v.c.e.LeaseAwareVaultPropertySource - Vault location [secret/application/local] not resolvable: Not found
2026-03-20 19:09:21.846 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-03-20 19:09:21.846 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-03-20 19:09:24.109 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.cloud.context.scope.GenericScope - BeanFactory id=bf52aae9-5ef9-3fbd-a1eb-42448acc4f8a
2026-03-20 19:09:24.990 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8082 (http)
2026-03-20 19:09:25.021 INFO  [restartedMain] [orchestration] traceId= requestId= o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2026-03-20 19:09:25.025 INFO  [restartedMain] [orchestration] traceId= requestId= o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-03-20 19:09:25.026 INFO  [restartedMain] [orchestration] traceId= requestId= o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.18]
2026-03-20 19:09:25.134 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 3287 ms
2026-03-20 19:09:27.414 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.b.a.e.web.EndpointLinksResolver - Exposing 4 endpoints beneath base path '/actuator'
2026-03-20 19:09:27.469 INFO  [restartedMain] [orchestration] traceId= requestId= o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8082"]
2026-03-20 19:09:27.481 INFO  [restartedMain] [orchestration] traceId= requestId= o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 8082 (http) with context path '/'
2026-03-20 19:09:27.499 INFO  [restartedMain] [orchestration] traceId= requestId= c.s.l.o.OrchestrationApplication - Started OrchestrationApplication in 9.387 seconds (process running for 11.209)
2026-03-20 19:09:27.968 WARN  [restartedMain] [orchestration] traceId= requestId= o.s.c.events.SpringDocAppInitializer - SpringDoc /v3/api-docs endpoint is enabled by default. To disable it in production, set the property 'springdoc.api-docs.enabled=false'
2026-03-20 19:09:49.776 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-20 19:09:49.776 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-03-20 19:09:49.778 INFO  [http-nio-8082-exec-1] [orchestration] traceId= requestId= o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2026-03-20 19:10:05.437 WARN  [http-nio-8082-exec-2] [orchestration] traceId= requestId= o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Failure in @ExceptionHandler com.spassu.livros.orchestration.web.GlobalExceptionHandler#handleGeneric(Exception, ServerWebExchange)
java.lang.IllegalStateException: Could not resolve parameter [1] in public org.springframework.http.ProblemDetail com.spassu.livros.orchestration.web.GlobalExceptionHandler.handleGeneric(java.lang.Exception,org.springframework.web.server.ServerWebExchange): No suitable resolver
	at org.springframework.web.method.support.InvocableHandlerMethod.getMethodArgumentValues(InvocableHandlerMethod.java:221)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:174)
